name,popularity_0,vote_avg_0,year_of_release_0,budget_0,revenue_0,popularity_1,vote_avg_1,year_of_release_1,budget_1,revenue_1,popularity_2,vote_avg_2,year_of_release_2,budget_2,revenue_2,female,male
Morgan Freeman,1.0232447083549694,2.2308524722643317,1994.0,-1.6892225910904068,-1.7802095117523902,0.984036076825942,1.7653152537546342,1995.0,-1.9098978316197792,0.7579291473533829,-1.0387051937397418,-0.5499255343238338,2014.0,-2.811133665888614,-0.8225016916798992,0,1
Mia Goth,-2.010490502771953,-0.44393787082213354,2017.0,-1.8565316377546661,-2.277665862574087,0.011122488629249054,0.045448562452079594,2022.0,-2.2110036654290823,-1.8732639479400828,-1.6335809264645043,0.3214162476545498,2022.0,-2.0618590218129484,-1.6292037600565452,1,0
Liam Neeson,2.1674838346366205,2.0850780936170343,1993.0,-2.0554680703797095,-0.4561516689004329,-1.0025238551641387,-0.18641967422321853,1999.0,1.0229902474805004,2.162768003388932,0.9888775402121194,0.4026345265271029,2008.0,-2.6516156941520928,-1.2394295285391215,0,1
Cillian Murphy,-1.010567592567169,0.5414517274758801,2002.0,-2.801675455065381,-1.680407415914856,0.4711992337908828,1.7599971749318073,2010.0,0.4434915228251628,1.2868786263898122,-0.2064773531500917,1.5607470215616641,0.0,-2.0335443611115918,-2.0367994556430222,0,1
Lena Headey,-0.35583709277780423,0.5086807431288132,2007.0,-1.0438424004209466,-0.29142990260024426,-0.8587234476495382,-0.48104124100788653,2013.0,-3.2452966857506476,-1.8799368203936626,0.7217513449408174,1.4574694570694047,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Kelly Reilly,-2.004976689771029,0.08943815027495595,2008.0,-2.627651843092337,-2.404511268257535,-0.7152332211889874,0.5240756565065943,2009.0,-1.1533153527518212,-0.3383530770054825,-1.7951676109445613,-0.16890150998345896,2012.0,-2.1093048624117463,-1.8258521915168058,1,0
Rebecca Ferguson,-1.7347162091733102,-0.3320645104649047,2016.0,-2.628799820545276,-1.9257948204893505,-0.830809311037925,-0.3023537925608676,2017.0,-1.9397753026225428,-2.5150971619860383,-0.2876277512005242,0.8007043624827055,2021.0,-0.4090183453294554,-0.611150919954065,1,0
Angela White,-1.8732617141238315,-2.402286694045136,1992.0,-3.670924902345276,-2.0781763151926063,-1.3653069443367207,-0.8107621280232183,2001.0,-3.0950705799323797,-2.1619539316878167,-2.2092731406248767,-2.2113908194080483,2016.0,-3.368152624369798,-2.2203424827354854,1,0
Ryan Reynolds,1.64908904033459,0.9957253725628086,2016.0,-2.3387347788533757,0.28529947320128696,-0.020873656215845818,0.8314606124660489,2018.0,-0.4509581727587853,0.08129456706640001,-0.24709823652146623,0.5510333570596706,2021.0,-1.9645934352792371,-0.726229847034924,0,1
Hayley Atwell,-0.14966495632531712,0.3041445994453952,2011.0,-0.043606831892810276,-0.6682537693134722,-1.2814359045682933,1.0197206027941574,2014.0,0.21634691135743683,0.6442795384993488,-0.5118648706019111,1.3221056589484823,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Mark Hamill,0.0,1.6703556365351877,1977.0,-0.7447483118065045,0.7745966692414834,0.6140190911294168,1.7876511848105123,1980.0,-0.6372128909998415,0.9128709291752767,0.017611405332197107,0.9059873165767569,1983.0,0.3798228320322194,1.4606944480883266,0,1
Will Smith,-0.5986014170489363,0.2419927325802685,2004.0,0.13243177501685519,-0.6054631533195693,0.9042517136086017,0.5219484249774624,2007.0,0.5509539729135104,0.39621052837447795,-0.0526573369505018,-1.0813537787985676,2016.0,0.43814461274340116,0.2430980495988532,0,1
Zoe Saldaña,2.753298737092238,0.9595642863867346,2009.0,1.931417022520831,4.047531812102552,-1.2440267165583863,1.271797538996202,2014.0,0.21634691135743683,0.9250136859990041,-0.1123129462312292,0.6132004347152049,2017.0,0.8451711948011295,0.3729248409337536,1,0
Pedro Pascal,1.1910769410729598,-0.003224633051233248,2018.0,-1.5225470862430563,-1.3613874041088367,-0.9162371263798361,1.8642315198592339,0.0,-1.765953897669823,-1.9148191735756537,-0.6696078806056629,1.6610165016512362,0.0,-2.0335443611115918,-2.0367994556430222,0,1
Mel Gibson,-0.2420606418360788,0.6341145108020693,1987.0,-1.417366556043816,-0.4231336486338204,0.4497211040684585,1.302642396168604,1995.0,0.4547375789570915,-0.660057703069745,-1.0678226813563265,-0.30727339250706875,2002.0,-0.625693346704826,-0.36624360031960457,0,1
Gal Gadot,0.04806774109955737,-0.8699606673340039,2016.0,1.9453027599808446,0.6135210999329357,-0.2015910799725545,0.5591749767372581,2017.0,-0.19880971073141854,0.2059857086061891,0.038682052380475465,-0.5158339110933794,2020.0,1.1922388246527993,-0.7163827876793909,1,0
Mckenna Grace,-0.9966273371161021,1.4872901377688128,2017.0,-2.4730294365878294,-2.228349328838749,2.5398951804481404,0.13798313396928547,2019.0,0.12988031896410157,0.574650615172011,-0.412232220126271,0.4467530977665153,2021.0,-2.954504856156371,-0.9556109467036955,1,0
Kristen Stewart,0.8134248030052934,-0.4947893982572374,2008.0,-2.074392123459439,-0.6122504882101977,-0.23421172727132772,-0.7554541082658082,2009.0,-1.8651414837899305,-0.06545153392057758,0.46787472620560466,-0.7875642021361204,2011.0,-0.43788430075564705,0.11548717597154322,1,0
Denzel Washington,-0.981434259062359,0.060057267756896134,2010.0,-0.8029353949901232,-1.117196676375583,-1.7634115287065202,0.11671081867797417,2012.0,-2.560332720602721,-1.8259580141446392,2.6989640762390916,0.2692761180079717,2014.0,-2.4826460025341115,-2.052291047530399,0,1
Joseph Gordon-Levitt,-0.7836974150967165,0.6216841374290437,2009.0,-2.5131975158899107,-0.9062230016819445,0.4711992337908828,1.7599971749318073,2010.0,0.4434915228251628,1.2868786263898122,-1.0319419894183548,-0.11074521153150715,2012.0,-2.126424380731192,-2.280135664112825,0,1
Val Kilmer,2.013807287374974,0.3640363984245175,1986.0,-0.7722849721317888,1.2160271579401751,-0.5820737248959255,-1.3861782566532017,1995.0,2.1524245403968965,0.872482066141021,-0.23274786376410259,0.2662680336052844,1998.0,-0.9529617217754913,-1.170099318382457,0,1
Nicole Kidman,-1.9267785801213284,0.9595642863867346,2001.0,-1.8648457599531703,-1.6567292832861078,-0.8675040755971744,0.9580308884493536,2001.0,-3.014400758062749,-1.1855881205466468,-1.5365787482366597,-0.9429818962749579,2007.0,0.25340880700445956,-1.0580511062006563,1,0
Vin Diesel,-0.9172143216640612,0.10299855759098418,2013.0,0.38985603543378494,0.6343431454677759,0.1128942754675447,0.5602385925018241,2015.0,0.9320867706288802,1.1274414432613395,-0.21751958156717535,-0.10272365312434137,2017.0,1.8167587647399628,1.6087468729103132,0,1
Matt Damon,0.02547665712670086,1.6093338036130627,1997.0,-2.4308885351436933,-0.6663462296911435,-1.6364151711694934,0.8038066025873438,2002.0,-1.6078561583412148,-1.646481896940089,-0.5909979093205788,0.6944187135877589,2015.0,-0.8442449954654823,-0.5707229509404551,0,1
Elizabeth Mitchell,-1.2788951513986642,-0.9332425681421332,2002.0,-0.7288368128929021,-1.2879855060478882,-0.35985658285019895,-0.3353258812624014,2016.0,-3.61657376624902,-2.3192496707797834,-1.1340615319002267,-0.159877256775398,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Ariana Greenblatt,-0.28017663100650814,0.6917462418951873,2020.0,-1.173425953360199,-1.3003150410193993,-1.236828608378589,-0.6405836056927251,2023.0,-2.4108803080273264,-1.9528988993674024,-0.5311979610170314,0.22816563117124752,2023.0,-0.8020847175669181,1.4681651314292832,1,0
Ceci Balagot,-0.9479134534090601,0.3403056856214691,2022.0,-1.8282026125212263,-1.3154139807224527,-1.33111792172921,1.7908420321042093,0.0,-1.765953897669823,-1.9148191735756537,-1.3425449467365447,-0.088685925911801,0.0,-2.0335443611115918,-2.0367994556430222,0,0
Rachel Griffiths,-1.9408392655688178,0.7233871922992514,2001.0,-1.843629389989011,-2.0077422243552028,-1.2666342770076675,0.18052776455190903,2006.0,-2.1214104484611958,-1.6534055121904396,2.321070460442203,1.207798451646369,2016.0,-2.498141827315352,-1.6421156363408844,1,0
Taylor Swift,2.4497320225781043,-0.2631324399417639,2012.0,-1.3546656243246438,-1.177241309971286,-1.7266929196705854,-0.22364622598301426,2014.0,-3.1303090034858716,-2.4906212589519616,-1.5433464698771424,0.9420843294090026,2020.0,-2.458452177507263,-2.2842378401360177,1,0
James Spader,-2.9929551097258105,0.2860640563573582,1994.0,-0.015432110811086567,-1.010308133341254,0.4548423353804594,0.5995923757907508,2015.0,4.065711822099366,0.9214744809769863,0.41166627306297227,0.6302462463304326,0.0,-2.0335443611115918,-2.0367994556430222,0,1
Karen Gillan,-0.8441070535338074,1.3336055215204985,2014.0,0.774196918312062,1.207197326932543,-0.12356087826939156,0.946331115039132,2017.0,0.7768962803284424,0.3600701183321413,-0.7519543959972295,-0.16288534117808529,2017.0,-1.2923214590643044,0.80976475918619,1,0
John Krasinski,0.20993653604249404,0.6194240695430394,2016.0,-2.517236342971468,-2.3020038063678427,-0.6325568108554367,0.7282898833031864,2018.0,-2.095629155761414,-0.9581784698256913,-0.6232340667423136,0.5169417338292153,2021.0,-3.3504694245072244,-0.7819345797232802,0,1
Asa Germann,-1.549298349123447,-1.0462459624423648,2020.0,-1.6825453610530379,-1.3069679223314024,1.2149856664597745,1.387731657333852,0.0,-1.765953897669823,-1.9148191735756537,-1.0906401399662575,1.0654157899191767,0.0,-2.032082002805149,-2.0367994556430222,0,0
Emma Watson,2.0161350705324677,1.169750599785164,2010.0,2.317891344383564,2.8749264953433653,3.457321715730715,1.4823934603801878,2011.0,-0.1250441227341231,2.858495286934571,-0.20104006860025844,-0.02050267945089217,2017.0,0.06790113885006253,1.7087112521044543,1,0
Maddie Phillips,-0.9803722090288437,-0.3930863433870297,2019.0,-2.224557861453867,-1.5243948386261321,-1.3866634045197226,1.1452272630128972,0.0,-1.765953897669823,-1.9148191735756537,1.1929445614574168,1.0293187770869312,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Alan Ritchson,0.7698400075515793,-0.9298524663131272,2014.0,-0.2317138663962181,-0.1363151078484692,-0.8525422995354307,-0.7426907190910216,2016.0,-0.7319162773983768,-1.7943987754755135,-0.5452032532335798,1.0142783550734946,0.0,-2.0335443611115918,-2.0367994556430222,0,1
Daniel Radcliffe,1.266391037904602,1.3437758270075197,2001.0,1.2115278848499167,1.2604603380871948,1.3103410509277773,1.0729013910224376,2002.0,0.18445911338145812,0.9762773566883359,1.2986111446185473,1.0333295562905136,2004.0,0.42216377021945656,0.9398345381408368,0,1
Rachael Harris,1.370339729143805,0.6634953933201291,2009.0,-1.9806184317666191,-0.1993395490117805,0.032954956325355896,0.6602184743709897,2012.0,-0.1455380010257692,-0.937882067761537,0.4091098862546143,1.499582638707025,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Judd Nelson,-1.327041259813653,1.1573202264121385,1985.0,-2.7199989027910187,-3.0966787432077107,-1.1918591701788652,0.4953580308633233,1986.0,-2.2897426121388422,-1.603051867553359,-1.0101433612710045,0.7636046548495637,2021.0,-5.0757436151788005,-1.2673796129937267,0,1
Shuya Sophia Cai,-1.600396322967656,-0.5942323852414407,2015.0,-2.798606028947865,-1.3260187978559634,0.37396367223256555,-0.48635931983071434,2018.0,0.25642719627460375,-0.5153831322598564,-0.2475938636552825,-0.21903625002824587,2023.0,-1.0450396858099331,-1.18816462995984,1,0
Dakota Fanning,-0.7675806472730987,0.8171800095684433,2004.0,-1.0058706936814754,-1.522866143531163,-0.3172322320338721,-0.22364622598301426,2005.0,0.9343221771778664,1.3084064370028219,2.3102232588107476,0.8749037777489889,2009.0,-1.4280540323480468,-1.034063245196715,1,0
Annette Bening,-1.250093306699255,-0.37161569846998566,1996.0,0.3279475087706381,-1.6905544308291733,-1.11249158527023,1.3941133519212456,1999.0,-2.9356278181263185,-0.4277987255386745,2.540700791039731,-0.1488476139655449,2019.0,-0.002471388048692142,0.3336786587944346,1,0
Emily Rudd,-1.8993601917270722,0.5629223723929241,2021.0,-4.052711918634504,-1.6537941787820958,-1.4299994922005161,0.475149331336577,2021.0,-4.229672100265283,-1.2276382049337857,-0.680614287809649,1.240887380075929,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Keanu Reeves,2.00844870756801,1.6748757723071965,1999.0,-0.623671240702942,0.6552606276905377,-0.7828707965518839,0.7570075089464574,2014.0,-3.2457109315839165,-2.3852131385285373,0.28039481905800223,0.33545397486709017,2017.0,-2.263909029003138,-1.9251493846263592,0,1
Mia Isaac,-1.7543164158191493,0.7312974299002682,2022.0,-1.837385714802622,-1.3154139807224527,-1.5808927854975978,-0.26193639350737496,2022.0,-2.3239689689834226,-1.9004383450251703,-1.7266411920563336,0.0727479370324101,2023.0,-3.0038641172692415,-2.152743569676848,1,0
Bruce Dern,-0.8718544373377821,0.7934492967653949,2013.0,-2.5406198053835394,-1.7286068735350915,-0.8305118826400516,1.1037462481948397,2015.0,-1.682251843740782,-1.4197176650009855,-0.7076320018494183,0.45076387697009773,2019.0,-1.1026900529372903,-1.2655242176231694,0,1
January Jones,-0.9169795750245789,-0.5851921136974222,2003.0,-1.5383097284143452,-1.0435649859922114,-1.4820429555370669,-0.04495877753599533,2011.0,-1.4803881376039911,-1.8657452700556174,-2.037771445411189,0.30938391004380067,2011.0,0.4304036659654347,-0.891069046133908,1,0
Colin Farrell,-2.283342867785058,0.8556011636305216,2008.0,-2.5784174989064557,-2.2639890263337503,-1.2581243891188154,-0.7543904925012422,2012.0,-0.8663722456756054,-1.7196884056097301,-1.026841242087745,0.05068865141270394,2015.0,-2.856245789821157,-1.7089237506272763,0,1
Harrison Ford,1.3490566838938132,1.3562062003805453,1981.0,0.6300094572564913,0.6537197873019668,2.518290628999718,1.300515164639473,1982.0,1.6943870477023484,-1.2076172771969524,-0.457459796949244,0.3023650464375309,2015.0,1.8061791278684347,2.0901776709686715,0,1
Elizabeth Olsen,0.17411024054429997,-0.4902692624852286,2014.0,0.5506611883768887,0.06943941797700358,0.5144261837413808,0.6772363266040391,2022.0,-0.06466289789662225,-0.1431392409191132,-0.9944022472462675,1.2739763085054876,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Sylvester Stallone,1.2082126743748098,1.2002615162462267,1976.0,-1.8059041590130112,0.7222238945243457,-0.16294113534379023,-0.5076316351220266,2010.0,-1.0892873108272336,-0.8877435058312659,-0.07209239596168454,-0.6592192676214678,2012.0,-0.9280580983699699,-1.219231195668565,0,1
Rupert Friend,-0.6651691230922766,1.2714536546553719,2008.0,-2.635693109752707,-2.3289265366043033,-0.7350945190528165,-0.9309507094191302,2015.0,-1.843409703530693,-1.5579673352196866,-1.4321025802084273,-0.3574081325518556,2018.0,-2.723221597769683,-1.5044545003203365,0,1
Charlize Theron,-1.2849297363060619,-0.42924742956310363,2008.0,0.5144654867911435,0.47252362858262936,0.08848696852290265,0.9293132628060826,2015.0,0.21582961600705491,-1.0017458392079401,-1.0760568803888244,-0.5790036835498107,2017.0,-2.458226542990905,-2.162606624823324,1,0
Diane Lane,-0.30850693319459177,-0.12413826495248058,2013.0,1.6768893439008532,0.25975356851804143,3.662967022893323,1.2866881597001205,2015.0,0.6634903376456958,-0.10480818798077293,0.03706751759635908,-1.035229817957364,2016.0,2.0694148572204867,0.6613111926476458,1,0
Tom Hanks,-0.12179374964385638,1.977724869031816,1994.0,-0.015432110811086567,1.1902125103799395,3.604165247106959,1.3398689479283996,1995.0,-2.0917928632026155,1.591704208836955,0.3315785565866571,1.5236473139285214,1999.0,-1.2587171932820138,-0.48213923331832553,0,1
Timothée Chalamet,-0.6975263272583689,1.626284312758096,2017.0,-2.5290746910272075,-2.2182886933418975,-1.5409118787603235,0.4762129471011429,2019.0,-2.6524647620534827,-1.7319913190693854,-0.2876277512005242,0.8007043624827055,2021.0,-0.4090183453294554,-0.611150919954065,0,1
Tyrese Gibson,-2.102460885462903,-0.269912643599778,2003.0,-0.9153371780829783,-1.0253277031658237,-1.7072298708013252,0.08054788268274343,2007.0,0.5509539729135104,0.9066411447177442,-0.534836824420023,0.14494196269690227,2021.0,0.5808930755476784,-0.08195760803432948,0,1
Katheryn Winnick,-1.6095743890612433,-1.1908903071466606,2017.0,-1.4828966081588095,-1.9664205183727372,-1.3025728583317326,-0.43636937889613203,2019.0,-2.6524647620534827,-1.7319913190693854,-0.20313390906982673,1.1005101079505273,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Zoey Deutch,-1.7039953106340495,-0.43602763322111776,2014.0,-2.355303300780365,-2.328783243680345,-1.085564727612839,0.2762531833628118,2017.0,-2.953744273723967,-2.8226567376295515,-1.569362013470413,-0.036545796265223765,2018.0,-3.11343991567383,-1.7303496648851886,1,0
Hailee Steinfeld,-1.174823233364584,0.6510650199471035,2010.0,-1.5739631776589165,-0.6406187083912231,1.207808155879715,1.80254180551443,2018.0,-0.8046508572754796,-0.877654029386445,-1.1855895621751298,-0.26014673686497003,2018.0,-0.4794662698208388,-0.6476827333131008,1,0
Leonardo DiCaprio,2.8015844986234555,1.3256952839194827,1997.0,3.0391911103181397,2.3976878448308407,-0.324087393853307,1.5845005737784843,2010.0,-1.0892873108272336,-0.8075180838941186,0.2944084917541043,1.380261957400434,2010.0,0.0021743783505892645,0.9070823926549351,0,1
Tom Hiddleston,-0.29394123145267365,-0.2382716931957138,2017.0,0.852322326815293,-0.3370053190141345,0.02824965183097101,0.9410130362163042,2017.0,0.39426647991281066,0.32822143526177544,8.980120196208803,1.1897499452302471,0.0,-2.0335443611115918,-2.0367994556430222,0,1
Ryan Gosling,-0.46090343164740555,0.9595642863867346,2011.0,-1.7173130352475208,-1.6076993052491275,-0.9214985529488509,1.2664794601733742,2016.0,-3.1550285680329173,-0.9607259627813185,0.42556993918306185,0.5620629998695237,2017.0,-0.12641637513770418,-1.6339967161333067,0,1
Tom Mothersdale,-1.2400258506621107,-0.030345447683288698,2018.0,-1.984258116006294,-1.697905707055591,-0.2633346573247559,1.9514480125536129,0.0,-1.765953897669823,-1.9148191735756537,-1.2159929544454409,0.7686181288540423,0.0,-2.0335443611115918,-2.0367994556430222,0,1
Maggie Lawson,-1.6138791326267286,-0.7863381555518332,2007.0,-1.8422097748088364,-2.498557025616827,-1.5931827988063516,-1.059648216931566,2009.0,-1.8651414837899305,-1.0480781969592583,-0.693526365179866,0.8799172517534674,0.0,-2.0335443611115918,-2.0367994556430222,1,0
John Travolta,-0.955260191641012,0.7561581766463183,1978.0,-1.4510941091443448,-0.3696495684991771,0.23276860245313738,1.8918855297379409,1994.0,-2.2084531353362675,-0.9015670296566943,-0.3454104836492753,-0.49176923587188204,2008.0,0.22006112920003684,-0.9317025472938485,0,1
Miia Harris,-0.9479134534090601,0.3403056856214691,2022.0,-1.8282026125212263,-1.3154139807224527,-1.0510980130059315,0.946331115039132,2023.0,-3.069430835289859,-2.096361780957126,-1.3858361953420884,-7.007280052092295,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Molly Kunz,-2.232268557798996,-0.7072357795416723,2011.0,-1.9181577796500862,-1.8583813888662923,-1.4437158849933547,-0.23640961515780085,2018.0,-1.6535133001155462,-1.5823201089081882,-1.494739591896414,0.5129309546256329,2021.0,-4.739173732080575,-1.2424054737568813,1,0
Amanda Seyfried,-1.3564120206340842,0.12220913462202282,2010.0,-1.8126146341992575,-1.328174029876549,-1.7952390797152713,-0.7990623546129977,2011.0,-1.309186788357271,-2.0281627703558556,-0.3820608896377027,-0.03253501706164042,2011.0,-1.6534874541651616,-1.3955252803752114,1,0
Olivier Renaud,-1.2648532096515923,-0.4902692624852286,2020.0,-1.6825453610530379,-1.3069679223314024,-1.802428303207794,-1.3276793896020946,2020.0,-1.993060990722417,-2.143179869647509,-1.7302559081949749,-0.5900333263596629,2021.0,-5.0757436151788005,-1.2673796129937267,0,1
Tom Holland,1.2563873352952877,0.6973964116101987,2017.0,0.6655048120173648,0.7896382029000913,0.1144593123740299,0.7825342872960316,2019.0,0.27631953375450075,0.5756935226581386,3.0264543748860575,1.0002406278609544,2021.0,0.5808930755476784,1.8696450498849093,0,1
Tom Hardy,0.6354075551190811,0.9697345918737549,2015.0,0.1921957858098723,-0.7029032391969272,0.3307057099821202,0.12415612902993294,2018.0,-0.34485036740377695,0.24528569541363385,0.48014286013913127,-0.16188264637718922,2021.0,-1.9645934352792371,-0.43996842481353393,0,1
Josh Holloway,0.8296907370169899,0.3922872469995756,2011.0,0.023341416241378147,0.37277085079503997,-0.7929758440438384,1.332423637576441,0.0,-1.765953897669823,-1.9148191735756537,-1.0614942317002962,-0.1368152763547958,0.0,-2.0335443611115918,-2.0367994556430222,0,1
Millie Bobby Brown,-0.47047392300987684,0.6476749181180975,2020.0,-1.3261617756680506,-1.3069679223314024,-0.07246217344978603,1.0005755190319772,2021.0,0.47908907284558105,-0.2551510350842067,-0.296530339119193,1.6399599108324268,0.0,-2.0335443611115918,-2.0367994556430222,1,0
Timothy Olyphant,-1.1366641556104664,-0.711755915313681,2007.0,-1.8621689591685335,-2.0369762569549867,-1.7820299837017552,-0.5427309553526904,2010.0,-2.238871436066531,-1.7539985453223481,-0.7076320018494183,0.45076387697009773,2019.0,-1.1026900529372903,-1.2655242176231694,0,1
Austin Butler,-0.4682759524340954,0.8047496361954177,2019.0,-0.8230907476454042,-0.8614952958075448,-0.977075750021296,0.9282496470415176,2022.0,-1.3637638887715324,-1.369686227915454,-1.1599414623528432,0.030634755394789895,0.0,-2.0335443611115918,-2.0367994556430222,0,1
