Year,Actor,Character,Film,GG_Best_Actor_Drama,GG_Best_Actress_Drama,GG_Best_Supporting_Actor,GG_Best_Supporting_Actress,GG_Best_Actor_Comedy_or_Musical,GG_Best_Actress_Comedy_or_Musical
1961,Montgomery Clift,Rudolph Petersen,Judgment at Nuremberg,0.0,0.0,1.0,0.0,0.0,0.0
1961,Jackie Gleason,Minnesota Fats,The Hustler,0.0,0.0,1.0,0.0,0.0,0.0
1961,Tony Randall,Peter 'Pete' Ramsey,Lover Come Back,0.0,0.0,1.0,0.0,0.0,0.0
1961,George C. Scott,Bert Gordon,The Hustler,0.0,0.0,1.0,0.0,0.0,0.0
1962,Omar Sharif,Sherif Ali,Lawrence of Arabia,0.0,0.0,1.0,0.0,0.0,0.0
1962,Ed Begley,Tom Boss Finley,Sweet Bird of Youth,0.0,0.0,1.0,0.0,0.0,0.0
1962,Victor Buono,Edwin Flagg,What Ever Happened to Baby Jane?,0.0,0.0,1.0,0.0,0.0,0.0
1962,Harry Guardino,Sgt. Joseph Contini,The Pigeon That Took Rome,0.0,0.0,1.0,0.0,0.0,0.0
1962,Ross Martin,Garland Humphrey 'Red' Lynch,Experiment in Terror,0.0,0.0,1.0,0.0,0.0,0.0
1962,Paul Newman,The Battler,Hemingway's Adventures of a Young Man,0.0,0.0,1.0,0.0,0.0,0.0
1962,Cesar Romero,Robert Swan / Adam Wright,If a Man Answers,0.0,0.0,1.0,0.0,0.0,0.0
1962,Telly Savalas,Feto Gomez,Birdman of Alcatraz,0.0,0.0,1.0,0.0,0.0,0.0
1962,Peter Sellers,Clare Quilty,Lolita,0.0,0.0,1.0,0.0,0.0,0.0
1962,Harold J. Stone,Frank Garnell,The Chapman Report,0.0,0.0,1.0,0.0,0.0,0.0
1963,John Huston,Cardinal Glennon,The Cardinal,0.0,0.0,1.0,0.0,0.0,0.0
1963,Paul Mann,Aleko Sinnikoglou,America America,0.0,0.0,1.0,0.0,0.0,0.0
1963,Gregory Rozakis,Hohannes Gardashian,America America,0.0,0.0,1.0,0.0,0.0,0.0
1963,Lee J. Cobb,Harry R. Baker,Come Blow Your Horn,0.0,0.0,1.0,0.0,0.0,0.0
1963,Bobby Darin,Cpl. Jim Tompkins,"Captain Newman, M.D.",0.0,0.0,1.0,0.0,0.0,0.0
1963,Melvyn Douglas,Homer Bannon,Hud,0.0,0.0,1.0,0.0,0.0,0.0
1963,Hugh Griffith,Squire Western,Tom Jones,0.0,0.0,1.0,0.0,0.0,0.0
1963,Roddy McDowall,"Octavian, alias Augustus",Cleopatra,0.0,0.0,1.0,0.0,0.0,0.0
1964,Edmond O'Brien,Senator Ray Clark,Seven Days in May,0.0,0.0,1.0,0.0,0.0,0.0
1964,Cyril Delevanti,Nonno,The Night of the Iguana,0.0,0.0,1.0,0.0,0.0,0.0
1964,Stanley Holloway,Alfred P. Doolittle,My Fair Lady,0.0,0.0,1.0,0.0,0.0,0.0
1964,Gilbert Roland,Dull Knife,Cheyenne Autumn,0.0,0.0,1.0,0.0,0.0,0.0
1964,Lee Tracy,Art Hockstader,The Best Man,0.0,0.0,1.0,0.0,0.0,0.0
1965,Oskar Werner,Fiedler,The Spy Who Came in from the Cold,0.0,0.0,1.0,0.0,0.0,0.0
1965,Red Buttons,Arthur Landau,Harlow,0.0,0.0,1.0,0.0,0.0,0.0
1965,Frank Finlay,Iago,Othello,0.0,0.0,1.0,0.0,0.0,0.0
1965,Hardy Krüger,Heinrich Dorfmann,The Flight of the Phoenix,0.0,0.0,1.0,0.0,0.0,0.0
1965,Telly Savalas,Sgt. Guffy,Battle of the Bulge,0.0,0.0,1.0,0.0,0.0,0.0
1966,Richard Attenborough,Frenchy Burgoyne,The Sand Pebbles,0.0,0.0,1.0,0.0,0.0,0.0
1966,Mako,Po-han,The Sand Pebbles,0.0,0.0,1.0,0.0,0.0,0.0
1966,John Saxon,Chuy Medina,The Appaloosa,0.0,0.0,1.0,0.0,0.0,0.0
1966,George Segal,Nick,Who's Afraid of Virginia Woolf?,0.0,0.0,1.0,0.0,0.0,0.0
1966,Robert Shaw,Henry VIII,A Man for All Seasons,0.0,0.0,1.0,0.0,0.0,0.0
1967,Richard Attenborough,Albert Blossom,Doctor Dolittle,0.0,0.0,1.0,0.0,0.0,0.0
1967,John Cassavetes,Victor R. Franko,The Dirty Dozen,0.0,0.0,1.0,0.0,0.0,0.0
1967,George Kennedy,Dragline,Cool Hand Luke,0.0,0.0,1.0,0.0,0.0,0.0
1967,Michael J. Pollard,C.W. Moss,Bonnie and Clyde,0.0,0.0,1.0,0.0,0.0,0.0
1967,Efrem Zimbalist Jr.,Sam Hendrix,Wait Until Dark,0.0,0.0,1.0,0.0,0.0,0.0
1968,Daniel Massey,Noël Coward,Star!,0.0,0.0,1.0,0.0,0.0,0.0
1968,Beau Bridges,Tim Austin,For Love of Ivy,0.0,0.0,1.0,0.0,0.0,0.0
1968,Ossie Davis,Joseph Lee,The Scalphunters,0.0,0.0,1.0,0.0,0.0,0.0
1968,Hugh Griffith,The Magistrate,Oliver!,0.0,0.0,1.0,0.0,0.0,0.0
1968,Martin Sheen,Timmy Cleary,The Subject Was Roses,0.0,0.0,1.0,0.0,0.0,0.0
1969,Gig Young,Rocky,"They Shoot Horses, Don't They?",0.0,0.0,1.0,0.0,0.0,0.0
1969,Red Buttons,Sailor,"They Shoot Horses, Don't They?",0.0,0.0,1.0,0.0,0.0,0.0
1969,Jack Nicholson,George Hanson,Easy Rider,0.0,0.0,1.0,0.0,0.0,0.0
1969,Anthony Quayle,Cardinal Thomas Wolsey,Anne of the Thousand Days,0.0,0.0,1.0,0.0,0.0,0.0
1969,Mitch Vogel,Lucius McCaslin,The Reivers,0.0,0.0,1.0,0.0,0.0,0.0
1970,John Mills,Michael,Ryan's Daughter,0.0,0.0,1.0,0.0,0.0,0.0
1970,Chief Dan George,Old Lodge Skins,Little Big Man,0.0,0.0,1.0,0.0,0.0,0.0
1970,Trevor Howard,Father Collins,Ryan's Daughter,0.0,0.0,1.0,0.0,0.0,0.0
1970,George Kennedy,Joe Patroni,Airport,0.0,0.0,1.0,0.0,0.0,0.0
1970,John Marley,Phil Cavalleri,Love Story,0.0,0.0,1.0,0.0,0.0,0.0
1971,Ben Johnson,Sam the Lion,The Last Picture Show,0.0,0.0,1.0,0.0,0.0,0.0
1971,Tom Baker,Rasputin,Nicholas and Alexandra,0.0,0.0,1.0,0.0,0.0,0.0
1971,Art Garfunkel,Sandy,Carnal Knowledge,0.0,0.0,1.0,0.0,0.0,0.0
1971,Paul Mann,Lazar Wolf,Fiddler on the Roof,0.0,0.0,1.0,0.0,0.0,0.0
1971,Jan-Michael Vincent,Jimmy Graham,Going Home,0.0,0.0,1.0,0.0,0.0,0.0
1972,Joel Grey,Master of Ceremonies,Cabaret,0.0,0.0,1.0,0.0,0.0,0.0
1972,James Caan,Sonny Corleone,The Godfather,0.0,0.0,1.0,0.0,0.0,0.0
1972,James Coco,Sancho Panza,Man of La Mancha,0.0,0.0,1.0,0.0,0.0,0.0
1972,Alec McCowen,Henry Pulling,Travels with My Aunt,0.0,0.0,1.0,0.0,0.0,0.0
1972,Clive Revill,Carlo Carlucci,Avanti!,0.0,0.0,1.0,0.0,0.0,0.0
1973,John Houseman,Charles W. Kingsfield Jr.,The Paper Chase,0.0,0.0,1.0,0.0,0.0,0.0
1973,Martin Balsam,Harry Walden,"Summer Wishes, Winter Dreams",0.0,0.0,1.0,0.0,0.0,0.0
1973,Jack Gilford,Phil Greene,Save the Tiger,0.0,0.0,1.0,0.0,0.0,0.0
1973,Randy Quaid,Meadows,The Last Detail,0.0,0.0,1.0,0.0,0.0,0.0
1973,Max von Sydow,Father Merrin,The Exorcist,0.0,0.0,1.0,0.0,0.0,0.0
1974,Fred Astaire,Harlee Claiborne,The Towering Inferno,0.0,0.0,1.0,0.0,0.0,0.0
1974,Bruce Dern,Tom Buchanan,The Great Gatsby,0.0,0.0,1.0,0.0,0.0,0.0
1974,Sam Waterston,Nick Carraway,The Great Gatsby,0.0,0.0,1.0,0.0,0.0,0.0
1974,Eddie Albert,Warden Hazen,The Longest Yard,0.0,0.0,1.0,0.0,0.0,0.0
1974,John Huston,Noah Cross,Chinatown,0.0,0.0,1.0,0.0,0.0,0.0
1975,Richard Benjamin,Ben Clark,The Sunshine Boys,0.0,0.0,1.0,0.0,0.0,0.0
1975,John Cazale,Sal,Dog Day Afternoon,0.0,0.0,1.0,0.0,0.0,0.0
1975,Charles Durning,Eugene Moretti,Dog Day Afternoon,0.0,0.0,1.0,0.0,0.0,0.0
1975,Henry Gibson,Haven Hamilton,Nashville,0.0,0.0,1.0,0.0,0.0,0.0
1975,Burgess Meredith,Harry Greener,The Day of the Locust,0.0,0.0,1.0,0.0,0.0,0.0
1976,Laurence Olivier,Christian Szell,Marathon Man,0.0,0.0,1.0,0.0,0.0,0.0
1976,Marty Feldman,Marty Eggs,Silent Movie,0.0,0.0,1.0,0.0,0.0,0.0
1976,Ron Howard,Gillom Rogers,The Shootist,0.0,0.0,1.0,0.0,0.0,0.0
1976,Jason Robards,Benjamin C. Bradlee,All the President's Men,0.0,0.0,1.0,0.0,0.0,0.0
1976,Oskar Werner,Professor Egon Kreisler,Voyage of the Damned,0.0,0.0,1.0,0.0,0.0,0.0
1977,Peter Firth,Alan Strang,Equus,0.0,0.0,1.0,0.0,0.0,0.0
1977,Jason Robards,Dashiell Hammett,Julia,0.0,0.0,1.0,0.0,0.0,0.0
1977,Maximilian Schell,Johann,Julia,0.0,0.0,1.0,0.0,0.0,0.0
1977,Mikhail Baryshnikov,Yuri Kopeikine,The Turning Point,0.0,0.0,1.0,0.0,0.0,0.0
1977,Alec Guinness,Obi-Wan Kenobi,Star Wars,0.0,0.0,1.0,0.0,0.0,0.0
1978,John Hurt,Max,Midnight Express,0.0,0.0,1.0,0.0,0.0,0.0
1978,Bruce Dern,Bob Hyde,Coming Home,0.0,0.0,1.0,0.0,0.0,0.0
1978,Dudley Moore,Stanley Tibbets,Foul Play,0.0,0.0,1.0,0.0,0.0,0.0
1978,Robert Morley,Max,Who Is Killing the Great Chefs of Europe?,0.0,0.0,1.0,0.0,0.0,0.0
1978,Christopher Walken,"Cpl. Nikanor ""Nick"" Chevotarevich",The Deer Hunter,0.0,0.0,1.0,0.0,0.0,0.0
1979,Melvyn Douglas,Benjamin Rand,Being There,0.0,0.0,1.0,0.0,0.0,0.0
1979,Robert Duvall,Lt. Col. Bill Kilgore,Apocalypse Now,0.0,0.0,1.0,0.0,0.0,0.0
1979,Frederic Forrest,Huston Dyer,The Rose,0.0,0.0,1.0,0.0,0.0,0.0
1979,Justin Henry,Billy Kramer,Kramer vs. Kramer,0.0,0.0,1.0,0.0,0.0,0.0
1979,Laurence Olivier,Julius,A Little Romance,0.0,0.0,1.0,0.0,0.0,0.0
1980,Timothy Hutton,Conrad Jarrett,Ordinary People,0.0,0.0,1.0,0.0,0.0,0.0
1980,Judd Hirsch,Tyrone Berger,Ordinary People,0.0,0.0,1.0,0.0,0.0,0.0
1980,Joe Pesci,Joey LaMotta,Raging Bull,0.0,0.0,1.0,0.0,0.0,0.0
1980,Jason Robards,Howard Hughes,Melvin and Howard,0.0,0.0,1.0,0.0,0.0,0.0
1980,Scott Wilson,Capt. Billy Cutshaw,The Ninth Configuration,0.0,0.0,1.0,0.0,0.0,0.0
1981,John Gielgud,Hobson,Arthur,0.0,0.0,1.0,0.0,0.0,0.0
1981,James Coco,Jimmy,Only When I Laugh,0.0,0.0,1.0,0.0,0.0,0.0
1981,Jack Nicholson,Eugene O'Neill,Reds,0.0,0.0,1.0,0.0,0.0,0.0
1981,Orson Welles,Judge Rauch,Butterfly,0.0,0.0,1.0,0.0,0.0,0.0
1981,"Howard E. Rollins, Jr.","Coalhouse Walker, Jr.",Ragtime,0.0,0.0,1.0,0.0,0.0,0.0
1982,Louis Gossett Jr.,Emil Foley,An Officer and a Gentleman,0.0,0.0,1.0,0.0,0.0,0.0
1982,David Keith,Sid Worley,An Officer and a Gentleman,0.0,0.0,1.0,0.0,0.0,0.0
1982,Raul Julia,Kalibanos,Tempest,0.0,0.0,1.0,0.0,0.0,0.0
1982,James Mason,Ed Concannon,The Verdict,0.0,0.0,1.0,0.0,0.0,0.0
1982,Jim Metzler,Mason McCormick,Tex,0.0,0.0,1.0,0.0,0.0,0.0
1983,Jack Nicholson,Garrett Breedlove,Terms of Endearment,0.0,0.0,1.0,0.0,0.0,0.0
1983,Steven Bauer,Manny Ribera,Scarface,0.0,0.0,1.0,0.0,0.0,0.0
1983,Charles Durning,Col. Erhardt,To Be or Not to Be,0.0,0.0,1.0,0.0,0.0,0.0
1983,Gene Hackman,Alex Grazier,Under Fire,0.0,0.0,1.0,0.0,0.0,0.0
1983,Kurt Russell,Drew Stephens,Silkwood,0.0,0.0,1.0,0.0,0.0,0.0
1984,Haing S. Ngor,Dith Pran,The Killing Fields,0.0,0.0,1.0,0.0,0.0,0.0
1984,Adolph Caesar,Sgt. Waters,A Soldier's Story,0.0,0.0,1.0,0.0,0.0,0.0
1984,Richard Crenna,Phil Brody,The Flamingo Kid,0.0,0.0,1.0,0.0,0.0,0.0
1984,Jeffrey Jones,Emperor Joseph II,Amadeus,0.0,0.0,1.0,0.0,0.0,0.0
1984,"Noriyuki ""Pat"" Morita",Keisuke Miyagi,The Karate Kid,0.0,0.0,1.0,0.0,0.0,0.0
1985,Klaus Maria Brandauer,Bror von Blixen-Finecke,Out of Africa,0.0,0.0,1.0,0.0,0.0,0.0
1985,Joel Grey,Chiun,Remo Williams: The Adventure Begins,0.0,0.0,1.0,0.0,0.0,0.0
1985,John Lone,Joey Tai,Year of the Dragon,0.0,0.0,1.0,0.0,0.0,0.0
1985,Eric Roberts,Buck,Runaway Train,0.0,0.0,1.0,0.0,0.0,0.0
1985,Eric Stoltz,Rocky Dennis,Mask,0.0,0.0,1.0,0.0,0.0,0.0
1986,Tom Berenger,Sgt. Barnes,Platoon,0.0,0.0,1.0,0.0,0.0,0.0
1986,Michael Caine,Elliot,Hannah and Her Sisters,0.0,0.0,1.0,0.0,0.0,0.0
1986,Dennis Hopper,Frank Booth,Blue Velvet,0.0,0.0,1.0,0.0,0.0,0.0
1986,Dennis Hopper,Shooter,Hoosiers,0.0,0.0,1.0,0.0,0.0,0.0
1986,Ray Liotta,Ray Sinclair,Something Wild,0.0,0.0,1.0,0.0,0.0,0.0
1987,Sean Connery,Jim Malone,The Untouchables,0.0,0.0,1.0,0.0,0.0,0.0
1987,Richard Dreyfuss,Aaron Levinsky,Nuts,0.0,0.0,1.0,0.0,0.0,0.0
1987,R. Lee Ermey,Gny. Sgt. Hartman,Full Metal Jacket,0.0,0.0,1.0,0.0,0.0,0.0
1987,Morgan Freeman,Fast Black,Street Smart,0.0,0.0,1.0,0.0,0.0,0.0
1987,Rob Lowe,Rory,Square Dance,0.0,0.0,1.0,0.0,0.0,0.0
1988,Martin Landau,Abe Karatz,Tucker: The Man and His Dream,0.0,0.0,1.0,0.0,0.0,0.0
1988,Alec Guinness,William Dorrit,Little Dorrit,0.0,0.0,1.0,0.0,0.0,0.0
1988,Neil Patrick Harris,David Hart,Clara's Heart,0.0,0.0,1.0,0.0,0.0,0.0
1988,Raul Julia,Roberto Strausmann,Moon Over Parador,0.0,0.0,1.0,0.0,0.0,0.0
1988,Lou Diamond Phillips,Angel Guzman,Stand and Deliver,0.0,0.0,1.0,0.0,0.0,0.0
1988,River Phoenix,Danny Pope,Running on Empty,0.0,0.0,1.0,0.0,0.0,0.0
1989,Denzel Washington,Pvt. Trip,Glory,0.0,0.0,1.0,0.0,0.0,0.0
1989,Danny Aiello,Sal,Do the Right Thing,0.0,0.0,1.0,0.0,0.0,0.0
1989,Marlon Brando,Ian McKenzie,A Dry White Season,0.0,0.0,1.0,0.0,0.0,0.0
1989,Sean Connery,Professor Henry Jones,Indiana Jones and the Last Crusade,0.0,0.0,1.0,0.0,0.0,0.0
1989,Ed Harris,Dave,Jacknife,0.0,0.0,1.0,0.0,0.0,0.0
1989,Bruce Willis,Emmett Smith,In Country,0.0,0.0,1.0,0.0,0.0,0.0
1990,Bruce Davison,David,Longtime Companion,0.0,0.0,1.0,0.0,0.0,0.0
1990,Armand Assante,"Roberto ""Bobby Tex"" Texador",Q & A,0.0,0.0,1.0,0.0,0.0,0.0
1990,Hector Elizondo,Barney Thompson,Pretty Woman,0.0,0.0,1.0,0.0,0.0,0.0
1990,Andy García,Vincent Mancini,The Godfather: Part III,0.0,0.0,1.0,0.0,0.0,0.0
1990,Al Pacino,"Alphonse ""Big Boy"" Caprice",Dick Tracy,0.0,0.0,1.0,0.0,0.0,0.0
1990,Joe Pesci,Tommy DeVito,Goodfellas,0.0,0.0,1.0,0.0,0.0,0.0
1991,Jack Palance,Curly Washburn,City Slickers,0.0,0.0,1.0,0.0,0.0,0.0
1991,Harvey Keitel,Mickey Cohen,Bugsy,0.0,0.0,1.0,0.0,0.0,0.0
1991,Ben Kingsley,Meyer Lansky,Bugsy,0.0,0.0,1.0,0.0,0.0,0.0
1991,Ned Beatty,Josef Locke,Hear My Song,0.0,0.0,1.0,0.0,0.0,0.0
1991,John Goodman,Charlie Meadows,Barton Fink,0.0,0.0,1.0,0.0,0.0,0.0
1992,Gene Hackman,Little Bill Daggett,Unforgiven,0.0,0.0,1.0,0.0,0.0,0.0
1992,Jack Nicholson,Col. Nathan R. Jessup,A Few Good Men,0.0,0.0,1.0,0.0,0.0,0.0
1992,Chris O'Donnell,Charlie Simms,Scent of a Woman,0.0,0.0,1.0,0.0,0.0,0.0
1992,Al Pacino,Ricky Roma,Glengarry Glen Ross,0.0,0.0,1.0,0.0,0.0,0.0
1992,David Paymer,Stan,Mr. Saturday Night,0.0,0.0,1.0,0.0,0.0,0.0
1993,Tommy Lee Jones,Samuel Gerard,The Fugitive,0.0,0.0,1.0,0.0,0.0,0.0
1993,Leonardo DiCaprio,Arnie Grape,What's Eating Gilbert Grape,0.0,0.0,1.0,0.0,0.0,0.0
1993,Ralph Fiennes,Amon Goeth,Schindler's List,0.0,0.0,1.0,0.0,0.0,0.0
1993,John Malkovich,Mitch Leary,In the Line of Fire,0.0,0.0,1.0,0.0,0.0,0.0
1993,Sean Penn,David Kleinfeld,Carlito's Way,0.0,0.0,1.0,0.0,0.0,0.0
1994,Martin Landau,Bela Lugosi,Ed Wood,0.0,0.0,1.0,0.0,0.0,0.0
1994,Kevin Bacon,Wade,The River Wild,0.0,0.0,1.0,0.0,0.0,0.0
1994,Samuel L. Jackson,Jules Winnfield,Pulp Fiction,0.0,0.0,1.0,0.0,0.0,0.0
1994,Gary Sinise,Lt. Dan Taylor,Forrest Gump,0.0,0.0,1.0,0.0,0.0,0.0
1994,John Turturro,Herb Stempel,Quiz Show,0.0,0.0,1.0,0.0,0.0,0.0
1995,Brad Pitt,Jeffrey Goines,12 Monkeys,0.0,0.0,1.0,0.0,0.0,0.0
1995,Ed Harris,Gene Kranz,Apollo 13,0.0,0.0,1.0,0.0,0.0,0.0
1995,John Leguizamo,Chi-Chi Rodriguez,"To Wong Foo, Thanks for Everything! Julie Newmar",0.0,0.0,1.0,0.0,0.0,0.0
1995,Tim Roth,Archibald Cunningham,Rob Roy,0.0,0.0,1.0,0.0,0.0,0.0
1995,Kevin Spacey,Keyser Söze,The Usual Suspects,0.0,0.0,1.0,0.0,0.0,0.0
1996,Edward Norton,Aaron Stampler,Primal Fear,0.0,0.0,1.0,0.0,0.0,0.0
1996,Cuba Gooding Jr.,Rod Tidwell,Jerry Maguire,0.0,0.0,1.0,0.0,0.0,0.0
1996,Samuel L. Jackson,Carl Lee Hailey,A Time to Kill,0.0,0.0,1.0,0.0,0.0,0.0
1996,Paul Scofield,Judge Thomas Danforth,The Crucible,0.0,0.0,1.0,0.0,0.0,0.0
1996,James Woods,Byron De La Beckwith,Ghosts of Mississippi,0.0,0.0,1.0,0.0,0.0,0.0
1997,Burt Reynolds,Jack Horner,Boogie Nights,0.0,0.0,1.0,0.0,0.0,0.0
1997,Rupert Everett,George Downes,My Best Friend's Wedding,0.0,0.0,1.0,0.0,0.0,0.0
1997,Anthony Hopkins,John Quincy Adams,Amistad,0.0,0.0,1.0,0.0,0.0,0.0
1997,Greg Kinnear,Simon Bishop,As Good as It Gets,0.0,0.0,1.0,0.0,0.0,0.0
1997,Jon Voight,Leo F. Drummond,The Rainmaker,0.0,0.0,1.0,0.0,0.0,0.0
1997,Robin Williams,Dr. Sean Maguire,Good Will Hunting,0.0,0.0,1.0,0.0,0.0,0.0
1998,Ed Harris,Christof,The Truman Show,0.0,0.0,1.0,0.0,0.0,0.0
1998,Robert Duvall,Jerome Facher,A Civil Action,0.0,0.0,1.0,0.0,0.0,0.0
1998,Bill Murray,Herman Blume,Rushmore,0.0,0.0,1.0,0.0,0.0,0.0
1998,Geoffrey Rush,Philip Henslowe,Shakespeare in Love,0.0,0.0,1.0,0.0,0.0,0.0
1998,Donald Sutherland,Bill Bowerman,Without Limits,0.0,0.0,1.0,0.0,0.0,0.0
1998,Billy Bob Thornton,Jacob Mitchell,A Simple Plan,0.0,0.0,1.0,0.0,0.0,0.0
1999,Tom Cruise,Frank T.J. Mackey,Magnolia,0.0,0.0,1.0,0.0,0.0,0.0
1999,Michael Caine,Dr. Wilbur Larch,The Cider House Rules,0.0,0.0,1.0,0.0,0.0,0.0
1999,Michael Clarke Duncan,John Coffey,The Green Mile,0.0,0.0,1.0,0.0,0.0,0.0
1999,Jude Law,Dickie Greenleaf,The Talented Mr. Ripley,0.0,0.0,1.0,0.0,0.0,0.0
1999,Haley Joel Osment,Cole Sear,The Sixth Sense,0.0,0.0,1.0,0.0,0.0,0.0
2000,Benicio del Toro,Javier Rodriguez,Traffic,0.0,0.0,1.0,0.0,0.0,0.0
2000,Jeff Bridges,Jackson Evans,The Contender,0.0,0.0,1.0,0.0,0.0,0.0
2000,Willem Dafoe,Max Schreck,Shadow of the Vampire,0.0,0.0,1.0,0.0,0.0,0.0
2000,Albert Finney,Edward L. Masry,Erin Brockovich,0.0,0.0,1.0,0.0,0.0,0.0
2000,Joaquin Phoenix,Commodus,Gladiator,0.0,0.0,1.0,0.0,0.0,0.0
2001,Jim Broadbent,John Bayley,Iris,0.0,0.0,1.0,0.0,0.0,0.0
2001,Steve Buscemi,Seymour,Ghost World,0.0,0.0,1.0,0.0,0.0,0.0
2001,Hayden Christensen,Sam Monroe,Life as a House,0.0,0.0,1.0,0.0,0.0,0.0
2001,Ben Kingsley,Don Logan,Sexy Beast,0.0,0.0,1.0,0.0,0.0,0.0
2001,Jude Law,Gigolo Joe,A.I. Artificial Intelligence,0.0,0.0,1.0,0.0,0.0,0.0
2001,Jon Voight,Howard Cosell,Ali,0.0,0.0,1.0,0.0,0.0,0.0
2002,Chris Cooper,John Laroche,Adaptation,0.0,0.0,1.0,0.0,0.0,0.0
2002,Ed Harris,Richard Brown,The Hours,0.0,0.0,1.0,0.0,0.0,0.0
2002,Paul Newman,John Rooney,Road to Perdition,0.0,0.0,1.0,0.0,0.0,0.0
2002,Dennis Quaid,Frank Whitaker,Far from Heaven,0.0,0.0,1.0,0.0,0.0,0.0
2002,John C. Reilly,Amos Hart,Chicago,0.0,0.0,1.0,0.0,0.0,0.0
2003,Tim Robbins,Dave Boyle,Mystic River,0.0,0.0,1.0,0.0,0.0,0.0
2003,Alec Baldwin,Shelly Kaplow,The Cooler,0.0,0.0,1.0,0.0,0.0,0.0
2003,Albert Finney,Ed Bloom (Old),Big Fish,0.0,0.0,1.0,0.0,0.0,0.0
2003,William H. Macy,"""Tick Tock"" McLaughlin",Seabiscuit,0.0,0.0,1.0,0.0,0.0,0.0
2003,Peter Sarsgaard,Chuck Lane,Shattered Glass,0.0,0.0,1.0,0.0,0.0,0.0
2003,Ken Watanabe,Lord Moritsugu Katsumoto,The Last Samurai,0.0,0.0,1.0,0.0,0.0,0.0
2004,Clive Owen,Larry Gray,Closer,0.0,0.0,1.0,0.0,0.0,0.0
2004,David Carradine,Bill,Kill Bill: Volume 2,0.0,0.0,1.0,0.0,0.0,0.0
2004,Jamie Foxx,Max Durocher,Collateral,0.0,0.0,1.0,0.0,0.0,0.0
2004,Thomas Haden Church,Jack Cole,Sideways,0.0,0.0,1.0,0.0,0.0,0.0
2004,Morgan Freeman,"Eddie ""Scrap-Iron"" Dupris",Million Dollar Baby,0.0,0.0,1.0,0.0,0.0,0.0
2005,George Clooney,Bob Barnes,Syriana,0.0,0.0,1.0,0.0,0.0,0.0
2005,Matt Dillon,John Ryan,Crash,0.0,0.0,1.0,0.0,0.0,0.0
2005,Will Ferrell,Franz Liebkind,The Producers,0.0,0.0,1.0,0.0,0.0,0.0
2005,Paul Giamatti,Joe Gould,Cinderella Man,0.0,0.0,1.0,0.0,0.0,0.0
2005,Bob Hoskins,Vivian Van Damm,Mrs Henderson Presents,0.0,0.0,1.0,0.0,0.0,0.0
2006,Eddie Murphy,"James ""Thunder"" Early",Dreamgirls,0.0,0.0,1.0,0.0,0.0,0.0
2006,Jack Nicholson,Frank Costello,The Departed,0.0,0.0,1.0,0.0,0.0,0.0
2006,Mark Wahlberg,Staff Sgt. Sean Dignam,The Departed,0.0,0.0,1.0,0.0,0.0,0.0
2006,Ben Affleck,George Reeves,Hollywoodland,0.0,0.0,1.0,0.0,0.0,0.0
2006,Brad Pitt,Richard Jones,Babel,0.0,0.0,1.0,0.0,0.0,0.0
2007,Javier Bardem,Anton Chigurh,No Country for Old Men,0.0,0.0,1.0,0.0,0.0,0.0
2007,Casey Affleck,Robert Ford,The Assassination of Jesse James by the Coward Robert Ford,0.0,0.0,1.0,0.0,0.0,0.0
2007,Philip Seymour Hoffman,Gust Avrakotos,Charlie Wilson's War,0.0,0.0,1.0,0.0,0.0,0.0
2007,John Travolta,Edna Turnblad,Hairspray,0.0,0.0,1.0,0.0,0.0,0.0
2007,Tom Wilkinson,Arthur Edens,Michael Clayton,0.0,0.0,1.0,0.0,0.0,0.0
2008,Heath Ledger  (posthumous),Joker,The Dark Knight,0.0,0.0,1.0,0.0,0.0,0.0
2008,Tom Cruise,Les Grossman,Tropic Thunder,0.0,0.0,1.0,0.0,0.0,0.0
2008,Robert Downey Jr.,Kirk Lazarus,Tropic Thunder,0.0,0.0,1.0,0.0,0.0,0.0
2008,Ralph Fiennes,William Cavendish,The Duchess,0.0,0.0,1.0,0.0,0.0,0.0
2008,Philip Seymour Hoffman,Father Brendan Flynn,Doubt,0.0,0.0,1.0,0.0,0.0,0.0
2009,Christoph Waltz,Col. Hans Landa,Inglourious Basterds,0.0,0.0,1.0,0.0,0.0,0.0
2009,Matt Damon,Francois Pienaar,Invictus,0.0,0.0,1.0,0.0,0.0,0.0
2009,Woody Harrelson,Capt. Tony Stone,The Messenger,0.0,0.0,1.0,0.0,0.0,0.0
2009,Christopher Plummer,Leo Tolstoy,The Last Station,0.0,0.0,1.0,0.0,0.0,0.0
2009,Stanley Tucci,George Harvey,The Lovely Bones,0.0,0.0,1.0,0.0,0.0,0.0
2010,Christian Bale,Dicky Eklund,The Fighter,0.0,0.0,1.0,0.0,0.0,0.0
2010,Michael Douglas,Gordon Gekko,Wall Street: Money Never Sleeps,0.0,0.0,1.0,0.0,0.0,0.0
2010,Andrew Garfield,Eduardo Saverin,The Social Network,0.0,0.0,1.0,0.0,0.0,0.0
2010,Jeremy Renner,"James ""Jem"" Coughlin",The Town,0.0,0.0,1.0,0.0,0.0,0.0
2010,Geoffrey Rush,Lionel Logue,The King's Speech,0.0,0.0,1.0,0.0,0.0,0.0
2011,Christopher Plummer,Hal Fields,Beginners,0.0,0.0,1.0,0.0,0.0,0.0
2011,Kenneth Branagh,Laurence Olivier,My Week with Marilyn,0.0,0.0,1.0,0.0,0.0,0.0
