name,popularity,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0,Popularity (%),interval,start_date_1,end_date_1,start_date_2,end_date_2,count_interval_1,count_interval_2,avg_budget_1,std_budget_1,avg_revenue_1,avg_imdb_rating_1,avg_order_1,std_order_1,avg_popularity_1,start_date_3,end_date_3,count_interval_3,avg_budget_2,std_budget_2,avg_revenue_2,avg_imdb_rating_2,avg_order_2,std_order_2,avg_popularity_2
Andrea Brooks,39.95,17,33,8657565.818181818,3236363.636363636,16284028.579465816,5.99090909090909,7.515151515151516,8.246656667350981,15.712666666666667,53.430128069034225,,,,,,,,,,,,,,,,,,,,,,,,
George Blagden,14.624,10,12,62149412.75,17683333.333333332,43272428.35288488,5.891666666666667,12.083333333333334,24.301777484144832,10.684416666666666,53.427344592207376,,,,,,,,,,,,,,,,,,,,,,,,
Cheng Yi,16.847,12,12,79898081.0,16666666.666666666,55277079.83925667,6.099999999999999,15.666666666666666,23.61614325460917,5.280916666666666,53.41649877996208,,,,,,,,,,,,,,,,,,,,,,,,
Paul Sparks,20.474,18,29,20583859.379310343,10056896.551724138,21720927.752689894,6.4896551724137925,9.03448275862069,9.148140035645042,19.389517241379316,53.39161035596442,,,,,,,,,,,,,,,,,,,,,,,,
Zachary Quinto,23.636,14,32,43066982.53125,19984375.0,51084562.9163975,6.56875,3.03125,3.678352000216945,20.27440625,53.39148750777706,,,,,,,,,,,,,,,,,,,,,,,,
John Magaro,31.583,17,33,18148548.424242426,16918181.818181816,23358256.661616948,6.390909090909091,5.363636363636363,4.4979334097647214,18.00942424242424,53.34949162436065,,,,,,,,,,,,,,,,,,,,,,,,
Whitney Cummings,25.515,19,35,5914219.657142857,3976142.8571428577,12346986.68187704,5.9714285714285715,6.114285714285714,7.154504788978075,14.062885714285716,53.342935860803806,,,,,,,,,,,,,,,,,,,,,,,,
Roshon Fegan,20.695,16,9,87664050.33333333,22222222.222222224,62853936.105470896,5.411111111111111,9.22222222222222,12.795639689430477,6.585222222222223,53.31870467584293,,,,,,,,,,,,,,,,,,,,,,,,
Chris Chalk,34.081,18,15,49179148.2,20800000.0,49659104.569722824,6.493333333333331,12.066666666666666,12.646299414804668,14.884933333333334,53.2887253135003,,,,,,,,,,,,,,,,,,,,,,,,
Ayane Sakura,21.947,12,53,6729385.132075472,283018.8679245283,1675318.7079564617,6.935849056603773,6.962264150943396,7.208386792940525,18.341132075471695,53.28609964394179,,,,,,,,,,,,,,,,,,,,,,,,
Fergal Devitt,14.157,10,53,104842.92452830188,2656.169811320755,19153.912902112977,7.0150943396226415,9.50943396226415,9.180830400863128,3.4809811320754713,53.27120806056345,,,,,,,,,,,,,,,,,,,,,,,,
Anna Camp,53.333,16,33,25699738.12121212,4424248.484848484,11056410.22953245,6.196969696969697,3.757575757575758,4.34866961913434,37.126939393939395,53.27075967672722,,,,,,,,,,,,,,,,,,,,,,,,
Serinda Swan,34.182,17,19,34204211.2631579,23264210.52631579,47109477.23578943,5.247368421052632,5.7368421052631575,8.01210994789603,25.66136842105263,53.262805408596606,,,,,,,,,,,,,,,,,,,,,,,,
Manu Payet,15.063,17,34,142809.0,2769431.4411764704,12619223.794147084,5.261764705882352,5.823529411764706,7.362346925344862,7.09864705882353,53.26277156893161,,,,,,,,,,,,,,,,,,,,,,,,
Jen Lilley,22.324,15,33,7479971.454545454,2121212.121212121,9694601.983664475,6.075757575757576,5.333333333333333,14.654954000872086,14.419575757575757,53.25124593447083,,,,,,,,,,,,,,,,,,,,,,,,
Dylan Sprayberry,20.436,15,18,46311224.722222224,20388893.5,54967047.90307893,5.516666666666666,10.61111111111111,12.601317783332949,23.56594444444444,53.247023707383704,,,,,,,,,,,,,,,,,,,,,,,,
Amanda Crew,28.226,17,37,13622745.675675675,5556432.432432433,9893576.558065314,5.6945945945945935,4.972972972972973,5.809993657188176,22.39213513513513,53.24453221045954,,,,,,,,,,,,,,,,,,,,,,,,
Daveigh Chase,14.276,17,26,35837685.192307696,12115384.615384616,26120029.042092647,5.68076923076923,6.884615384615385,12.500236684149757,14.02403846153846,53.22563586537382,,,,,,,,,,,,,,,,,,,,,,,,
Riley Keough,31.358,18,32,19778981.09375,7525000.0,26216359.39637691,6.05625,3.65625,4.254478339056388,14.911437499999998,53.21322815293647,,,,,,,,,,,,,,,,,,,,,,,,
Michaela Watkins,16.533,13,42,7958909.452380952,3867857.1428571423,10231684.108389858,6.159523809523809,6.9523809523809526,9.843906456842516,13.794119047619049,53.204776941999,,,,,,,,,,,,,,,,,,,,,,,,
Jayma Mays,22.855,17,18,80329664.8888889,26055555.555555556,36538369.82044768,5.533333333333333,8.833333333333334,13.921406378507724,20.822222222222223,53.18365081053834,,,,,,,,,,,,,,,,,,,,,,,,
Taylor Cole,19.62,17,37,9933576.91891892,6135135.135135135,23200841.273379497,5.502702702702702,2.5945945945945947,5.042840573710682,12.439162162162162,53.18029339192216,,,,,,,,,,,,,,,,,,,,,,,,
Yvonne Strahovski,32.765,17,21,16777643.476190478,23704762.19047619,47341268.23464282,5.90952380952381,4.0,3.651483716701107,32.41985714285714,53.17989703649005,,,,,,,,,,,,,,,,,,,,,,,,
Asami,17.53,15,56,2898.0,164017.85714285713,872216.1939375104,5.257142857142857,2.6785714285714284,3.26839378887913,20.875892857142865,53.17375492566074,,,,,,,,,,,,,,,,,,,,,,,,
Taapsee Pannu,23.038,12,48,1949347.9583333333,4350448.458333333,15178239.23274916,5.820833333333333,2.3125,4.722094565267974,14.103979166666669,53.14429056460098,,,,,,,,,,,,,,,,,,,,,,,,
Clark Duke,28.643,14,17,87369666.47058824,25117647.05882353,33118117.225792214,6.264705882352941,6.823529411764706,10.545337939067432,22.38323529411765,53.14244180046599,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth Debicki,19.554,12,22,163024495.9090909,58030381.31818182,76932304.1539876,6.659090909090909,5.0,4.056420275876928,34.200090909090925,53.139341884080174,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie Davis,47.089,9,24,51734471.208333336,19854166.666666668,49711559.51391543,6.216666666666666,2.5833333333333335,3.200477394945253,48.72916666666666,53.12890171915795,,,,,,,,,,,,,,,,,,,,,,,,
Nat Wolff,15.933,18,31,25297585.741935484,6403225.806451613,13282452.257820072,5.816129032258063,4.806451612903226,6.472868212224006,16.701838709677418,53.12859228583633,,,,,,,,,,,,,,,,,,,,,,,,
Ra Mi-ran,22.841,17,41,7344438.756097561,1112219.512195122,4722136.965928151,6.3999999999999995,5.609756097560975,7.51544117388145,13.68978048780488,53.09522251917944,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Lee,17.016,19,23,134133458.86956522,40476086.95652174,73743765.94074155,5.986956521739131,17.043478260869566,14.43569928990826,17.039956521739136,53.0850832065883,,,,,,,,,,,,,,,,,,,,,,,,
Ruth Negga,20.888,17,24,46095272.625,19729166.666666668,51706096.34564918,6.6875,5.041666666666667,9.413992983261082,14.7955,53.05137445901491,,,,,,,,,,,,,,,,,,,,,,,,
Rich Sommer,15.667,17,19,20178676.210526317,5315789.47368421,13207066.01777185,6.415789473684211,9.0,15.057783439313477,12.297368421052632,53.0246790570895,,,,,,,,,,,,,,,,,,,,,,,,
AngelaBaby,23.581,13,33,29304429.75757576,9909090.909090908,30033681.735136855,5.5181818181818185,5.333333333333333,7.783691835232083,17.191363636363636,53.01797006528238,,,,,,,,,,,,,,,,,,,,,,,,
Greta Gerwig,18.32,16,34,10936731.323529411,7728535.235294118,20691905.935961436,5.979411764705882,4.411764705882353,8.95451791016469,16.89935294117647,53.0,,,,,,,,,,,,,,,,,,,,,,,,
Ellie Kemper,22.873,14,26,104286569.65384616,19742307.692307692,27351812.949010037,6.3076923076923075,11.346153846153848,13.234402452850814,32.83669230769231,53.0,,,,,,,,,,,,,,,,,,,,,,,,
Rebecca Ferguson,88.006,19,23,168007857.3478261,61634782.60869565,73855879.68525712,6.5,2.5652173913043477,2.3924898247300184,69.92504347826089,53.0,,,,,,,,,,,,,,,,,,,,,,,,
Dylan O'Brien,21.432,12,20,82748481.4,26150000.0,39193462.46505915,6.325,7.35,11.2706477187427,23.3127,52.998587392678274,,,,,,,,,,,,,,,,,,,,,,,,
Naomi Scott,45.933,18,11,175948843.1818182,42728143.27272727,59563078.549183294,6.70909090909091,5.545454545454546,8.553187990064782,30.207909090909087,52.99780224412755,,,,,,,,,,,,,,,,,,,,,,,,
Kenneth Mitchell,16.125,17,9,144117115.33333334,25111111.111111112,47526470.85676324,5.833333333333333,9.11111111111111,10.071350394333033,8.869111111111112,52.997339990891746,,,,,,,,,,,,,,,,,,,,,,,,
Diego Klattenhoff,37.621,15,20,40651303.6,18741250.0,46648682.50752105,5.624999999999999,12.15,10.58902733965684,24.684700000000003,52.98877403245464,,,,,,,,,,,,,,,,,,,,,,,,
Nick Thune,17.679,15,26,44300850.5,7761538.461538462,23014428.198967785,5.7423076923076914,8.076923076923077,8.735088731542971,7.651076923076925,52.9632872068013,,,,,,,,,,,,,,,,,,,,,,,,
Edi Gathegi,20.902,17,26,64819498.84615385,14307692.307692308,32177117.085054796,5.746153846153847,5.153846153846154,4.338488816062638,16.65230769230769,52.948918418540146,,,,,,,,,,,,,,,,,,,,,,,,
Sharlto Copley,14.498,18,23,70321537.60869566,22909812.47826087,46588712.53392177,6.395652173913043,2.347826086956522,3.2518716437069832,12.022739130434784,52.94040476690284,,,,,,,,,,,,,,,,,,,,,,,,
Victor Cruz,18.473,14,18,46395457.11111111,27035833.333333332,44765346.786511846,6.061111111111112,20.444444444444443,19.250460953275383,9.794944444444448,52.938764487134335,,,,,,,,,,,,,,,,,,,,,,,,
Robert Belushi,21.634,14,17,17482838.05882353,4322777.117647059,12350484.588273354,5.135294117647059,12.764705882352942,17.034668496799338,9.073823529411763,52.929802222379834,,,,,,,,,,,,,,,,,,,,,,,,
Amy Schumer,32.273,12,33,11788241.090909092,4878787.878787879,11296976.199764028,6.021212121212121,10.272727272727272,13.92245347429115,22.921909090909093,52.91464380402006,,,,,,,,,,,,,,,,,,,,,,,,
Mercedes Cabral,16.492,15,52,299534.53846153844,98676.53846153848,686521.3021483035,6.117307692307694,3.769230769230769,3.97402810864292,11.297096153846152,52.90392610822923,,,,,,,,,,,,,,,,,,,,,,,,
Jessica Szohr,24.692,19,21,26043623.285714287,17487857.14285714,27432807.8945556,5.347619047619046,7.428571428571429,7.7186936260300545,23.809380952380952,52.89231105623914,,,,,,,,,,,,,,,,,,,,,,,,
Zoe Lister-Jones,19.404,19,22,25628624.227272727,14386363.636363637,31961600.475549985,5.963636363636363,7.318181818181818,10.101243684167912,17.613136363636357,52.888164406294365,,,,,,,,,,,,,,,,,,,,,,,,
Alice Taglioni,26.115,19,37,5821809.0,3117837.8378378376,11026921.389266128,5.710810810810811,3.216216216216216,4.454788708764652,10.515189189189188,52.88786511450199,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Tremblay,29.39,10,28,59739434.28571428,30403400.82142857,66969821.20512069,6.721428571428573,3.357142857142857,5.333280186810028,47.07199999999999,52.8809275128905,,,,,,,,,,,,,,,,,,,,,,,,
Moon Bloodgood,31.475,19,16,39641621.875,27250000.0,47861127.232859865,5.6875,5.875,6.019499563917253,12.706875,52.87388967318377,,,,,,,,,,,,,,,,,,,,,,,,
John Ross Bowie,20.899,19,22,60097124.13636363,10863636.363636363,27783735.357457303,5.904545454545455,11.590909090909092,7.541757034905973,13.013681818181816,52.86543415433208,,,,,,,,,,,,,,,,,,,,,,,,
Helena Mattsson,24.027,16,25,31177124.4,13072000.0,41391550.055536695,5.504,4.76,6.205030217492901,21.163919999999997,52.8492241306731,,,,,,,,,,,,,,,,,,,,,,,,
Nicole Muñoz,19.284,17,29,20272140.172413792,8957917.068965517,22409764.887936056,5.2413793103448265,7.379310344827586,7.9888447790457215,14.879448275862066,52.84437282314511,,,,,,,,,,,,,,,,,,,,,,,,
Tuppence Middleton,22.368,14,30,24842245.066666663,10916666.766666668,32418123.86981839,6.403333333333332,5.533333333333333,8.89094420682578,19.83453333333333,52.82901597881131,,,,,,,,,,,,,,,,,,,,,,,,
Katherine McNamara,30.845,15,31,24058581.580645163,5916129.0322580645,17630016.499986667,5.425806451612904,6.032258064516129,7.9655867530584015,20.420741935483868,52.82568807571019,,,,,,,,,,,,,,,,,,,,,,,,
Bailee Madison,27.485,16,35,17105817.285714287,8025695.771428571,17270585.40928268,6.06,3.0285714285714285,3.3931503632693767,24.598314285714288,52.81927930313481,,,,,,,,,,,,,,,,,,,,,,,,
Rachael Taylor,34.495,15,24,35049605.958333336,11125000.208333334,30151440.601811785,5.770833333333333,5.0,7.25718035235908,35.480375,52.81836805669158,,,,,,,,,,,,,,,,,,,,,,,,
Rick Gomez,14.277,17,24,41912913.833333336,11666666.666666666,31082774.79390939,6.487500000000001,8.333333333333334,9.281103861550568,13.099000000000002,52.816279514546345,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Ray Olive,14.352,14,17,5909998.294117647,3588238.2352941176,8029787.515457118,5.864705882352942,11.411764705882351,18.36895982686846,4.862058823529412,52.80325455152628,,,,,,,,,,,,,,,,,,,,,,,,
Zhang Jingchu,22.926,14,34,31226565.970588237,11478602.94117647,34470362.88392823,5.78529411764706,2.088235294117647,2.5594995726281606,14.34305882352941,52.797503809930845,,,,,,,,,,,,,,,,,,,,,,,,
Dylan Minnette,35.728,16,14,64493960.0,22707142.85714286,27463494.322612394,5.935714285714285,12.0,14.89966442575134,38.15757142857144,52.79544155383604,,,,,,,,,,,,,,,,,,,,,,,,
Zoey Deutch,67.799,11,22,21432512.59090909,9613636.363636363,16592668.026312253,6.3999999999999995,3.727272727272727,8.42173496583161,63.06245454545456,52.781571073971904,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Ramos,14.871,15,22,75205653.5,30295454.545454547,55000251.87771025,6.640909090909091,7.772727272727272,7.488972609363827,17.57709090909091,52.77552804998147,,,,,,,,,,,,,,,,,,,,,,,,
Mamoudou Athie,20.308,8,15,105170206.33333331,30533333.333333332,61476138.09890433,6.379999999999999,9.066666666666666,18.530935096631136,23.864666666666665,52.775303591504326,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Chase,16.204,13,15,22649839.8,15473333.333333334,24466915.530069485,5.419999999999999,17.8,20.311573055772907,6.902600000000003,52.76748898536387,,,,,,,,,,,,,,,,,,,,,,,,
Rosemarie DeWitt,17.417,17,36,22921656.916666668,8309027.777777778,19235079.13146376,6.241666666666666,4.055555555555555,3.5507780402832876,15.65422222222222,52.76095870332708,,,,,,,,,,,,,,,,,,,,,,,,
Lauren Cohan,40.398,17,12,91881344.33333331,28916666.666666668,67985854.32933007,5.966666666666668,5.166666666666667,5.580223014261069,42.79399999999999,52.756514939673814,,,,,,,,,,,,,,,,,,,,,,,,
Kiersey Clemons,29.874,10,24,20024752.791666668,22416666.666666668,62183811.30880358,5.941666666666666,3.375,4.50751686999986,36.93333333333333,52.7545711132591,,,,,,,,,,,,,,,,,,,,,,,,
Devon Werkheiser,21.629,17,21,9450023.523809524,6590476.19047619,18622385.524695423,4.995238095238095,6.571428571428571,10.3351984272491,17.871714285714283,52.73161771926392,,,,,,,,,,,,,,,,,,,,,,,,
Barry Keoghan,37.85,12,30,59391781.3,19466666.666666668,53575948.16913856,6.593333333333334,3.8666666666666663,3.801169410706248,48.82886666666666,52.72359305988271,,,,,,,,,,,,,,,,,,,,,,,,
Cara Delevingne,36.841,10,23,55014868.39130435,24704347.826086957,55857672.22426835,6.173913043478261,9.391304347826088,16.091421237078826,29.328478260869563,52.70508338940693,,,,,,,,,,,,,,,,,,,,,,,,
Tate Ellington,20.248,18,20,17217998.1,3980000.0,7699519.465525105,6.0649999999999995,9.45,12.819808890931252,15.873199999999995,52.70352443394372,,,,,,,,,,,,,,,,,,,,,,,,
Dania Ramirez,21.105,17,19,86581822.94736843,24789473.684210528,52657362.10572571,5.78421052631579,6.052631578947368,6.762697096732979,18.06063157894737,52.69958610590685,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Borth,16.447,18,17,22176951.70588235,8320588.235294118,22061751.96247975,5.141176470588235,9.941176470588236,20.394551141493057,11.998470588235294,52.692374637233144,,,,,,,,,,,,,,,,,,,,,,,,
Sean Carrigan,17.03,19,15,35065679.4,23540000.0,65186417.80821114,6.040000000000001,10.133333333333333,8.830754340497883,8.787,52.66445398005888,,,,,,,,,,,,,,,,,,,,,,,,
Toby Levins,17.619,11,31,19185140.16129032,5968000.0,28466659.79703274,6.470967741935484,10.838709677419354,13.543470690154264,23.450258064516127,52.66274403737249,,,,,,,,,,,,,,,,,,,,,,,,
Brett Dier,15.121,17,27,2826963.074074074,1633333.3333333333,6085136.718997273,5.537037037037037,7.888888888888889,10.045575157596184,11.144518518518518,52.65892678213893,,,,,,,,,,,,,,,,,,,,,,,,
Stana Katic,25.21,18,21,32516803.095238097,14119047.61904762,43553444.11560429,5.685714285714286,3.5238095238095237,4.294171549560189,25.65690476190476,52.65770980809892,,,,,,,,,,,,,,,,,,,,,,,,
Michael Dorman,20.182,16,20,53336861.5,18340000.0,50826188.13171021,6.24,7.35,8.193137372215848,18.04905,52.65557848517269,,,,,,,,,,,,,,,,,,,,,,,,
Jamal Mixon,15.611,17,12,44335285.75,22533333.333333332,24343285.635993257,4.858333333333333,17.083333333333332,15.063522902104353,13.079499999999998,52.630781561633306,,,,,,,,,,,,,,,,,,,,,,,,
Adèle Exarchopoulos,48.335,16,34,1138620.0882352942,2714541.7352941176,5006226.1961752325,6.194117647058824,3.4705882352941178,4.519469607855791,37.197382352941176,52.62744219381354,,,,,,,,,,,,,,,,,,,,,,,,
Samara Weaving,32.55,14,20,28572514.2,18675000.0,35065037.7869467,6.1899999999999995,4.75,7.770939454145812,52.94015,52.6204055559357,,,,,,,,,,,,,,,,,,,,,,,,
Madison Pettis,24.633,16,25,25166480.8,7660000.0,19475030.16685725,5.795999999999999,6.76,10.77879399561936,29.344,52.60896529241877,,,,,,,,,,,,,,,,,,,,,,,,
June Diane Raphael,21.848,17,28,26200598.464285713,13535714.285714284,20180404.46794355,6.071428571428571,9.178571428571429,7.066286008872248,16.931214285714287,52.60619916853226,,,,,,,,,,,,,,,,,,,,,,,,
Liu Yifei,31.595,16,20,22066649.8,17176624.8,44474644.30526146,5.499999999999999,2.0,4.888762624632126,24.88545,52.60191219464582,,,,,,,,,,,,,,,,,,,,,,,,
Amber Valletta,21.236,17,20,58899411.8,24800000.0,28313600.97197105,5.874999999999999,6.75,7.105455650413983,26.5591,52.60053859792084,,,,,,,,,,,,,,,,,,,,,,,,
Kentarō Shimazu,14.554,17,31,547923.2258064516,941935.4838709678,4425787.64220587,5.751612903225807,11.258064516129032,9.25958175720795,5.161451612903227,52.59744625919692,,,,,,,,,,,,,,,,,,,,,,,,
Jennifer Lyons,21.028,19,20,39641830.95,11355000.0,46770358.93597568,4.324999999999999,8.5,9.76985158536198,13.20925,52.5954999328763,,,,,,,,,,,,,,,,,,,,,,,,
Teyonah Parris,39.753,13,19,14544320.0,26094736.842105266,64974598.062256604,6.084210526315789,4.7368421052631575,5.820491074083896,20.782263157894732,52.58813686267005,,,,,,,,,,,,,,,,,,,,,,,,
Aml Ameen,14.778,19,27,19625422.51851852,4629407.407407408,13075761.97980591,6.240740740740741,5.333333333333333,7.596295393394316,15.961555555555558,52.58497652911198,,,,,,,,,,,,,,,,,,,,,,,,
Haley Bennett,25.778,16,31,31491922.06451613,12674193.548387095,22215890.38593678,6.170967741935483,2.064516129032258,2.256681604179704,22.857806451612905,52.56856825865998,,,,,,,,,,,,,,,,,,,,,,,,
Kathryn Newton,54.394,12,14,117552220.21428572,31500000.0,59759039.96168996,6.192857142857144,5.928571428571429,6.385969953335042,39.8995,52.567339200986936,,,,,,,,,,,,,,,,,,,,,,,,
Tori Matsuzaka,18.826,14,53,278651.4905660377,0.0,0.0,6.2,2.188679245283019,2.94641838075907,18.788716981132076,52.56380539266587,,,,,,,,,,,,,,,,,,,,,,,,
Quinn Lord,14.337,16,27,7440992.703703703,5232407.407407408,11372590.94313803,5.9185185185185185,8.555555555555555,10.02342934341681,7.797185185185184,52.562278212146374,,,,,,,,,,,,,,,,,,,,,,,,
Amy Landecker,30.358,16,27,35020024.85185185,10862222.222222222,34158982.261417024,6.385185185185186,8.407407407407407,6.4879332967940435,20.349666666666664,52.55244108100992,,,,,,,,,,,,,,,,,,,,,,,,
Dawn Olivieri,42.48,17,18,26875034.055555556,14677777.777777778,28775830.04991739,5.53888888888889,4.833333333333333,5.367080729368206,43.76683333333333,52.54712987673525,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Batalon,17.489,6,14,628388957.0714285,85421428.57142857,122716142.71836232,6.85,11.0,13.711309200802088,17.877142857142857,52.54541628611312,,,,,,,,,,,,,,,,,,,,,,,,
Nao Toyama,17.199,19,40,892527.75,76175.0,468244.16106877406,6.8325000000000005,9.1,8.584287972802404,16.8701,52.54402113452518,,,,,,,,,,,,,,,,,,,,,,,,
Mia Goth,90.531,10,16,20331512.3125,9839587.5,15493901.866616547,6.35,4.5,6.284902544988268,84.0275,52.53128525441223,,,,,,,,,,,,,,,,,,,,,,,,
Lil Rel Howery,16.233,8,38,38476422.39473684,14165789.578947367,31409370.632021964,6.005263157894737,6.0,6.817161008112271,20.21121052631579,52.53087366936127,,,,,,,,,,,,,,,,,,,,,,,,
Vica Kerekes,14.769,19,40,177215.05,78020.525,353396.3357043327,5.782500000000001,3.475,5.162303265016498,23.242175,52.522551562239464,,,,,,,,,,,,,,,,,,,,,,,,
Angourie Rice,43.04,11,18,231172014.94444445,38911111.11111111,65999123.6380276,6.5,4.555555555555555,5.946261404559845,33.41322222222223,52.51717429028004,,,,,,,,,,,,,,,,,,,,,,,,
Michael Mosley,22.707,17,29,20894494.413793106,4514679.310344827,11385832.20726468,6.293103448275861,4.448275862068965,6.698359072842223,6.254931034482759,52.506857021463134,,,,,,,,,,,,,,,,,,,,,,,,
Isabel Lucas,17.4,14,26,45644497.0,16679230.76923077,41244742.501604594,6.138461538461538,4.8076923076923075,6.776765911038816,18.606423076923075,52.494388304380024,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Routh,24.386,15,27,18064576.037037037,16778888.888888888,52440322.64876116,5.996296296296297,3.6296296296296298,4.235197735977128,23.859814814814815,52.48985051525201,,,,,,,,,,,,,,,,,,,,,,,,
Julia Benson,19.482,16,41,0.0,214634.1463414634,860391.5658808526,5.765853658536585,6.219512195121951,6.3840968386274675,13.638682926829269,52.4868842938488,,,,,,,,,,,,,,,,,,,,,,,,
Harry Styles,36.541,12,24,45176414.708333336,16458333.333333334,48872264.77143134,7.079166666666667,3.3333333333333335,7.717224601860151,17.828458333333334,52.4853980449104,,,,,,,,,,,,,,,,,,,,,,,,
Katrina Bowden,24.264,16,29,12626661.566666666,4053333.3333333335,9969410.993411573,5.1066666666666665,5.333333333333333,10.76207332358511,18.5382,52.48160364632531,,,,,,,,,,,,,,,,,,,,,,,,
Élodie Yung,32.605,16,13,72349819.07692307,31330753.846153848,50357857.76638446,5.853846153846154,8.615384615384615,14.969396789339456,22.092615384615385,52.476488270536805,,,,,,,,,,,,,,,,,,,,,,,,
Brianna Brown,18.563,18,17,75348862.41176471,21414705.88235294,48459770.3519172,5.752941176470589,12.823529411764708,16.988699684055202,14.48070588235294,52.46945634620201,,,,,,,,,,,,,,,,,,,,,,,,
Peta Wilson,24.5,17,16,35650149.75,22539875.0,66581963.588004634,5.76875,3.75,4.828301978956992,25.162437500000003,52.4476490069611,,,,,,,,,,,,,,,,,,,,,,,,
Olivia Taylor Dudley,26.135,16,18,22327520.055555556,10533914.833333334,26350239.46662379,5.394444444444445,10.88888888888889,18.336026738178855,21.53611111111111,52.43979364239796,,,,,,,,,,,,,,,,,,,,,,,,
Austin Lin,15.357,14,19,58108109.05263158,11052631.578947367,46892344.43658157,6.015789473684211,5.526315789473684,9.36605528970178,12.103631578947368,52.434308050503105,,,,,,,,,,,,,,,,,,,,,,,,
Chrissie Chau,16.392,15,44,5747009.931818182,1461723.7272727273,4975099.387088913,5.045454545454546,4.2727272727272725,5.348592152756548,13.43345454545454,52.43193924344791,,,,,,,,,,,,,,,,,,,,,,,,
Erica Cerra,30.84,19,16,33647026.5,17062500.0,35072191.17406268,5.15,7.0625,7.318373709370135,21.426,52.42979086898802,,,,,,,,,,,,,,,,,,,,,,,,
Nikki Reed,26.345,13,23,146139379.4347826,23043478.260869566,36448269.787609905,5.495652173913043,3.739130434782609,3.4416552047240523,24.236739130434785,52.426664866234205,,,,,,,,,,,,,,,,,,,,,,,,
Genevieve O'Reilly,29.98,19,16,222312983.625,60125000.0,70293914.21026433,6.475,14.5625,15.260114473685968,31.441000000000003,52.42094571376896,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Konechny,17.816,11,22,74728044.72727273,17181818.181818184,48798878.86532227,5.654545454545455,10.0,10.0,12.175,52.40426428342937,,,,,,,,,,,,,,,,,,,,,,,,
Aidan Turner,14.69,11,11,279387652.45454544,74227272.72727273,108930620.87994017,6.7727272727272725,4.818181818181818,3.880444721893281,26.239636363636365,52.399609154651515,,,,,,,,,,,,,,,,,,,,,,,,
Eleanor Matsuura,22.161,17,23,67137810.26086956,23441739.13043478,67442141.87971236,6.356521739130436,16.956521739130434,20.879526608138463,12.485695652173916,52.396363608612035,,,,,,,,,,,,,,,,,,,,,,,,
Aoi Yuki,18.019,12,48,16651406.979166666,250000.0,1713913.650100261,6.8125,5.583333333333333,5.5895487792446685,23.020999999999997,52.39168133279722,,,,,,,,,,,,,,,,,,,,,,,,
Sara Canning,18.886,15,36,13631537.166666666,4464166.666666667,24624557.455132287,6.0472222222222225,1.8888888888888888,3.195289743232979,14.696583333333333,52.38893448472599,,,,,,,,,,,,,,,,,,,,,,,,
Ella Purnell,30.22,13,19,88215557.63157895,32947368.42105263,58782806.01118388,6.3999999999999995,6.052631578947368,9.29331216356844,17.91326315789474,52.37185833565243,,,,,,,,,,,,,,,,,,,,,,,,
Kaniehtiio Horn,20.525,16,31,12042466.774193548,5941935.483870967,16192163.062450891,5.912903225806451,6.709677419354839,7.58263529127294,10.805096774193546,52.35749870516221,,,,,,,,,,,,,,,,,,,,,,,,
Luke Cook,17.272,18,8,107969506.375,25001250.0,66143310.40201647,5.7375,5.25,6.7592529172978875,8.1625,52.33784303397528,,,,,,,,,,,,,,,,,,,,,,,,
Katharine Towne,16.806,14,25,36311855.32,19176000.0,30227143.828023184,5.844000000000001,12.12,12.16328902887702,13.15184,52.3366284481786,,,,,,,,,,,,,,,,,,,,,,,,
Jennifer Holland,29.181,19,13,121498747.46153846,60000538.461538464,90164448.06157535,5.807692307692307,12.923076923076923,13.75310615803146,14.169230769230769,52.32118845653818,,,,,,,,,,,,,,,,,,,,,,,,
E.J. Callahan,17.252,14,22,39483488.18181818,24068181.818181816,39568207.926470414,5.749999999999999,20.863636363636363,15.1935855321354,14.168863636363636,52.320024183591045,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Rosner,18.076,9,33,6338009.757575758,5781818.181818182,32565769.8571857,6.048484848484848,4.0,9.122067814488185,16.036969696969702,52.31146473948888,,,,,,,,,,,,,,,,,,,,,,,,
Zazie Beetz,39.953,7,24,107226225.29166669,19750625.0,38094131.06351653,6.254166666666667,3.7083333333333335,4.036078611171437,42.65079166666666,52.303332604321405,,,,,,,,,,,,,,,,,,,,,,,,
Lucy DeVito,21.705,16,24,48547937.083333336,14731666.666666666,40907275.500684336,6.270833333333333,11.666666666666666,11.20887545157358,15.348458333333332,52.29848521864829,,,,,,,,,,,,,,,,,,,,,,,,
